run_id	source_run_id	model_name	aspect	split	entity_id	summary	evidence_count	evidence_used	copied_from_evidence	status	output_path	source_path
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	AM_WIFI	test	2514725	Another small complaint - the wireless internet is awful, but the wired internet is fine. The 2nd floor provides a comfortable, quiet space to spread out...with internet access.	3	3	False	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/AM_WIFI/test_2514725	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_WIFI/test_2514725
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	AM_WIFI	test	2514747	This review is based on a review of a hotel that has a lack of free wifi in the lobby and/or rooms.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/AM_WIFI/test_2514747	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_WIFI/test_2514747
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	AM_WIFI	test	2515098	I was really impressed with their "fibre" high speed internet connection; it's even better than at home!	3	3	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/AM_WIFI/test_2515098	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_WIFI/test_2515098
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	AM_WIFI	test	2515152	Wifi & connectivity (AM_WIFI) is always a plus. Also, they have a room with computers and internet. Free parking.	7	7	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/AM_WIFI/test_2515152	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_WIFI/test_2515152
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	AM_WIFI	test	2516007	The only thing we found a little cheap was to charge for the internet wifi but withour asking they removed it from our bill so nothing to complain about!	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/AM_WIFI/test_2516007	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_WIFI/test_2516007
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	AM_WIFI	test	2516165	The hotel is a bit pricey for what you get, but it's worth it.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/AM_WIFI/test_2516165	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_WIFI/test_2516165
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	100585	I probably wouldn't have stayed at someplace so upscale had I not lucked out with a great rate on Expedia ($112), but I was thrilled that I was able to because the location can't be beat.	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_100585	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_100585
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	100597	I asked for a room in their Tower, but was told that Priceline customers had to pay a ten dollar a night premium, which I GLADLY paid. Service in the more upscale of the two restaurants was almost unbearably slow	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_100597	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_100597
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	1029276	So, if you are staying one night and then heading to the cruise terminal it is fine...anything more than that look at a more upscale place in a better area of town. A huge group of teenagers were staying in	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_1029276	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_1029276
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	1064610	This is not a glamorous, trendy place; just a great well-managed hotel at a reasonable price.	3	3	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_1064610	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_1064610
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	1113787	The hotel is gorgeous and our room was clean, modern, and just as I expected a Luxury Starwood Hotel should be. The rooms are pretty standard for a luxury hotel; I'm SPG platinum and find I get a suite upgrade.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_1113787	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_1113787
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	111509	BRA_LUXURY. Aspect: Perception of luxury, exclusiveness, and premium quality	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_111509	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_111509
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	112429	It seemed like an upscale hotel, but without an overly upscale price. It made me feel like I was at home, not just in a hotel room.	4	4	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_112429	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_112429
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	1176198		0	0	False	empty_evidence	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_1176198	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_1176198
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	120274	We would stay here again, if you want more luxury it is not for you, if your looking for a clean safe place and conveniently located for parks then its perfect!	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_120274	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_120274
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	121241	The tv was older, did not have many channels at all, mainly a news channel, tbs, a few others, No HBO or premium channels. Centrally located right off "the main strip," The Stone Castle offers convenience, luxury, and a cozy	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_121241	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_121241
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	124849	It's a nice hotel, but it's not worth the money.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_124849	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_124849
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	150241	I would stay here again for one night but if I was planning a longer stay in San Juan, I would pay the extra money for a four or five star resort.	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_150241	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_150241
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	1510471	Out 5 night stay was in luxury - Gorgeous large room with a big comfortable bed and a luxurious bathroom, which was fantastic after a day of sightseeing beautiful Rome. This would have been a five star review had it	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_1510471	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_1510471
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	156564	It was pure luxury in the executive king suite with balcony. The hotel bar is upscale but comfortable and inviting. Definitely upscale but very unpretentious.	5	5	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_156564	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_156564
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	1722910	Hotels with these facilities appear to be very expensive in Venice as open space is at a premium in this city. The rooms are superb - we had luxury in red with fabric coated walls and a very comfortable bed.	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_1722910	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_1722910
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	182002	It's only a two and a half star hotel so you can't expect all the luxuries of a 4 or 5 star and as a result it was well priced.	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_182002	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_182002
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	182519	The Moda is located in a more upscale area of downtown Vancouver and away from a lot of the other tourist hotels (also away from the tourist attractions).	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_182519	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_182519
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	182542	Five stars for the front-desk's cheerful and "make-right" attitude. Why exactly is this hotel considered a four star luxury hotel anyways?	4	4	False	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_182542	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_182542
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	183092	You are paying a premium price for being in the centre of the city and staying in a well maintained hotel, but I thought it was worth it. The hotel staff was friendly and efficient, our room was clean and	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_183092	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_183092
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	183645	I stayed at the Sandman Suites on Davie for one night and all	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_183645	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_183645
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	185237		0	0	False	empty_evidence	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_185237	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_185237
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	185804	This is not a five star hotel but you are not paying five star prices and as stated above the location is awesome. High end bathroom fixtures, comfortable bed with premium linens, free wifi.	3	3	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_185804	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_185804
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	188745	This hotel is not for those who seek luxury at each turn. Because of abnormally warm temperatures, the air conditioning in the room was true luxury. Moreover, the maid's hair was on my sheets, and i seriously doubted	3	3	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_188745	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_188745
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	dev	197424	Room: The room is minimalist as are all Novotel so not plush luxury, however it was comfortable, quiet and had obviously recently been refurbished - I wonder if from some of the reviews if only part of the hotel has	1	1	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/dev_197424	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/dev_197424
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	189389	If you want luxury, amenities, excellent staff and a great	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_189389	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_189389
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	198738	If you are looking for amenities and luxury and to be catered to then perhaps you should keep looking. If you are used to the large North American style hotels and amenities without the old world character, than this is	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_198738	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_198738
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	203139	This hotel is located on Via Veneto in a very upscale neighborhood. It is rated a five star hotel and the first appearance is really great.	4	4	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_203139	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_203139
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	209383		0	0	False	empty_evidence	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_209383	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_209383
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	223757	Wish we can find a Quiet boardwalk hotel w/the pool bar luxuries & an indoor pool for emergencies. Very few hotels do this any more, even the so called "upscale" hotels in OC.	3	3	False	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_223757	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_223757
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	224665	Each evening bottled water was placed next to the beds - something one never gets even at the most upscale hotels in Europe. The staff was great and the ambiance upscale hip but not pretentious or uncomfortable in any way.	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_224665	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_224665
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	227464	If you like a bit of luxury on your holiday, probably best avoided. The only negative is that the rooms are a little on the small side but I would rather comfort, luxury and small then large and not comfortable.	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_227464	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_227464
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	228653	BRA_LUXURY.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_228653	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_228653
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	228986	But if you want the five-star European luxury hotel done like it used to be then you could so a lot worse than the Aldrovandi. The Aldrovandi Palace is luxury hotel abutting Villa Borghese.	3	3	False	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_228986	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_228986
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	229042	You must remember European hotels are not like American hotels, with the luxuries of a strong a/c and centered locations, but I did enjoy my stay. One word of advise, the hotel does not provide wash clothes, as do many	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_229042	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_229042
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	229066	I rate this, not as a luxury hotel, but an outstanding tourist hotel. I have nothing but good things to say about this hotel. I had the most amazing coffee and we were able to help ourselves to crossiants, cheese,	3	3	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_229066	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_229066
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	229124	BRA_LUXURY.	1	1	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_229124	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_229124
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	232953	It was a good choice. It was just perfect!	7	7	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_232953	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_232953
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	234572	Bedroom was absolute luxury and after the ordeal when we arrived, we felt like staying in the hotel room all night but decided to venture out regardless. Stayed here for 5 nights and the room is great with two twin	2	2	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_234572	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_234572
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	235216	The room was very spacious compared to the small room in the upscale hotel I stayed at in the French Quarter for business.	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_235216	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_235216
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	237193	BRA_LUXURY.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_237193	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_237193
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	241742	Arrangements for transfers -- they offer a meet and greet service at a small premium and restaurants are just perfect...one night, we came back late and wanted a bite, and they pointed us to Acqua Pazza -- one of my	1	1	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_241742	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_241742
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	248861	I give this hotel five out of five stars. I have been to many four and five stars hotel, so why Hotel Adriano have only three stars, I don't understand. The clientele was upscale.	4	4	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_248861	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_248861
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	250023	You're not paying anything near a luxury price, so don't expect luxury -- just a decent room in a great location.	3	3	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_250023	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_250023
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	2514386	This location is great as far as I’m concerned because it gives you the luxury of being away from all the chaos and crowds when your done exploring the attractions.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_2514386	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_2514386
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	2514725	There is a very upscale restaurant attached to the hotel that will make bacon and eggs or pancakes look like something from prehistoric times(hello toasted brioche), but there is also the very good and cheap Red Flame a few doors	1	1	True	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_2514725	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_2514725
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	2514747		0	0	False	empty_evidence	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_2514747	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_2514747
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	2515098	Hotel 1000 is a good choice for a luxury hotel. It's not quite as upscale as Four Seasons, but a good barometer.	3	3	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_2515098	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_2515098
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	2515152	We stayed in a more upscale hotel near the airport last October but it's summer rates were way too high for our budget.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_2515152	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_2515152
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	2516007	We had reserved a premium king ocean view many months ago, but upon our arrival we were placed in a room that was obviously not a king room and not at all as shown on their internet site.	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_2516007	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_2516007
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_LUXURY	test	2516165	If you're looking for modern luxury, hit up the Indian Springs. Has cable, but no premium channels.	5	5	False	fallback_prompt_echo	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_LUXURY/test_2516165	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_LUXURY/test_2516165
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	100585	The main reason we chose this hotel was Kimpton has a great reputation and their Seattle hotel was beyond our expectations.	3	3	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_100585	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_100585
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	100597	It's an ok hotel by any other standards but nice compared to what's close by. The fitness room is small but the bedrooms are standard. The room itself was nice but not for $200.00 per night.	4	4	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_100597	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_100597
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	1029276	We felt that an establishment of this nature in this location and carrying the Hilton brand should have made staff available to man the lounge at the times stated.	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_1029276	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_1029276
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	1064610	This hotel is part of the Hilton group, but doesn't meet Hilton standards. This hotel was beautiful, new and well kept, but the "service" provided by the staff and the management of this hotel fell well below Hilton standards.	3	3	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_1064610	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_1064610
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	1113787	I'm SPG platinum and find I get a suite upgrade more often at the W but rarely at the Joule. The room was surprisingly small and the bed was terrible, i	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_1113787	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_1113787
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	111509	I'm a big fan of this hotel. It's clean, comfortable, and the staff is friendly. The only downside is the cost of parking, but apparently that is pretty much standard in Chicago. I eventually made it to the junior suite but was amazed at the smallness of the room which is really	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_111509	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_111509
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	112429	I had difficulty securing a reservation at the major chain hotels in downtown Seattle, so I made a booking at the Paramount (which is part of a small chain, called Coast hotels, of mostly West coast properties).	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_112429	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_112429
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	1176198	This hotel was very nice and brand new. Everything looked brand new and it was extremely clean. The place is brand new, fantastic rooms and public areas.	5	5	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_1176198	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_1176198
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	120274	The hotel has a reputation of being a good place to stay. It is not a bad place to stay, but it is not the best place to stay in Vegas.	2	2	False	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_120274	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_120274
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	121241	We wanted to upgrade to a larger room, but only standard rooms are pet friendly.	4	4	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_121241	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_121241
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	124849	If you book one of the "standard rooms" which we did as it was	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_124849	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_124849
space_hasos_full_e20_abstractive	space_hasos_full_e20	google/flan-t5-base	BRA_REPUTE	dev	150241	I have stayed at many Hilton-owned San Juan Hotels and I	2	2	True	generated	/home/llm/llm/tesing/outputs/space_hasos_full_e20_abstractive/BRA_REPUTE/dev_150241	/home/llm/llm/tesing/outputs/space_hasos_full_e20/BRA_REPUTE/dev_150241
